id,categoria,subcategoria,mensaje,intencion_esperada,productos_en_mensaje,notas
1654,C_carrito,rechazo modificar,mejor no,rechazar,no,flujo confirmacion
1655,C_carrito,agregar,agrega hawaiana pizza,modificar_carrito,parcial,operacion carrito
1656,C_carrito,quitar,ya no quiero 2 cocacolas,modificar_carrito,parcial,operacion carrito
1657,C_carrito,agregar,agrega coca,modificar_carrito,parcial,operacion carrito
1658,C_carrito,quitar,quita hawaiana,modificar_carrito,parcial,operacion carrito
1659,C_carrito,cambiar,cambia pizza hawaiana por coca cola,modificar_carrito,parcial,operacion carrito
1660,C_carrito,cambiar,cambia una cocacola por 2 cocacolas,modificar_carrito,parcial,operacion carrito
1661,C_carrito,mas,otra una cocacola,modificar_carrito,parcial,operacion carrito
1662,C_carrito,quitar,quitame la la hawaiana,modificar_carrito,parcial,operacion carrito
1663,C_carrito,quitar,sin piza hawaiana,modificar_carrito,parcial,operacion carrito
1664,C_carrito,reemplazar,reemplaza hawaiana,modificar_carrito,parcial,operacion carrito
1665,C_carrito,reemplazar,reemplaza la bebida,modificar_carrito,parcial,operacion carrito
1666,C_carrito,cambiar,cambia la pizza por piza hawaiana,modificar_carrito,parcial,operacion carrito
1667,C_carrito,quitar,sin hawaiana,modificar_carrito,parcial,operacion carrito
1668,C_carrito,mas,otra piza hawaiana,modificar_carrito,parcial,operacion carrito
1669,C_carrito,quitar,quita una hawaiana,modificar_carrito,parcial,operacion carrito
1670,C_carrito,quitar,quita pizza hawaiana,modificar_carrito,parcial,operacion carrito
1671,C_carrito,quitar,ya no quiero la pizza,modificar_carrito,parcial,operacion carrito
1672,C_carrito,quitar,sin pizza hawaiana,modificar_carrito,parcial,operacion carrito
1673,C_carrito,agregar,agrega la pizza,modificar_carrito,parcial,operacion carrito
1674,C_carrito,quitar,sin cocacola,modificar_carrito,parcial,operacion carrito
1675,C_carrito,mas,otra coca cola,modificar_carrito,parcial,operacion carrito
1676,C_carrito,quitar,quita soda,modificar_carrito,parcial,operacion carrito
1677,C_carrito,agregar,agregame hawaiana,modificar_carrito,parcial,operacion carrito
1678,C_carrito,cambiar,cambia una hawaiana por la bebida,modificar_carrito,parcial,operacion carrito
1679,C_carrito,agregar,agregame la pizza,modificar_carrito,parcial,operacion carrito
1680,C_carrito,confirmacion pedido,sí,confirmar,no,flujo confirmacion
1681,C_carrito,agregar,agregame 2 cocacolas,modificar_carrito,parcial,operacion carrito
1682,C_carrito,quitar,ya no quiero cocacola,modificar_carrito,parcial,operacion carrito
1683,C_carrito,agregar,agrega hawaiiana,modificar_carrito,parcial,operacion carrito
1684,C_carrito,reemplazar,reemplaza cocacola,modificar_carrito,parcial,operacion carrito
1685,C_carrito,quitar,quita hawaiana pizza,modificar_carrito,parcial,operacion carrito
1686,C_carrito,cambiar,cambia hawaiana por la bebida,modificar_carrito,parcial,operacion carrito
1687,C_carrito,agregar,agrega soda,modificar_carrito,parcial,operacion carrito
1688,C_carrito,reemplazar,reemplaza pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1689,C_carrito,quitar,quitame la coca,modificar_carrito,parcial,operacion carrito
1690,C_carrito,mas,otra pizza hawaiana,modificar_carrito,parcial,operacion carrito
1691,C_carrito,mas,otra hawaiiana,modificar_carrito,parcial,operacion carrito
1692,C_carrito,quitar,quitame la una hawaiana,modificar_carrito,parcial,operacion carrito
1693,C_carrito,quitar,ya no quiero coca cola,modificar_carrito,parcial,operacion carrito
1694,C_carrito,cambiar,cambia la bebida por cocacola,modificar_carrito,parcial,operacion carrito
1695,C_carrito,cambiar,cambia hawaiana pizza por 2 cocacolas,modificar_carrito,parcial,operacion carrito
1696,C_carrito,quitar,quitame la pizza hawaiana,modificar_carrito,parcial,operacion carrito
1697,C_carrito,agregar,agrega pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1698,C_carrito,quitar,ya no quiero hawaiana pizza,modificar_carrito,parcial,operacion carrito
1699,C_carrito,mas,otra la bebida,modificar_carrito,parcial,operacion carrito
1700,C_carrito,mas,otra coca,modificar_carrito,parcial,operacion carrito
1701,C_carrito,quitar,ya no quiero la bebida,modificar_carrito,parcial,operacion carrito
1702,C_carrito,cambiar,cambia la hawaiana por la hawaiana,modificar_carrito,parcial,operacion carrito
1703,C_carrito,agregar,agregame una cocacola,modificar_carrito,parcial,operacion carrito
1704,C_carrito,reemplazar,reemplaza la pizza,modificar_carrito,parcial,operacion carrito
1705,C_carrito,quitar,ya no quiero soda,modificar_carrito,parcial,operacion carrito
1706,C_carrito,agregar,agrega refresco,modificar_carrito,parcial,operacion carrito
1707,C_carrito,quitar,ya no quiero hawaiana,modificar_carrito,parcial,operacion carrito
1708,C_carrito,mas,otra hawaiana,modificar_carrito,parcial,operacion carrito
1709,C_carrito,quitar,ya no quiero piza hawaiana,modificar_carrito,parcial,operacion carrito
1710,C_carrito,quitar,quitame la hawaiana,modificar_carrito,parcial,operacion carrito
1711,C_carrito,quitar,quitame la cocacola,modificar_carrito,parcial,operacion carrito
1712,C_carrito,quitar,quita cocacola,modificar_carrito,parcial,operacion carrito
1713,C_carrito,quitar,sin 2 cocacolas,modificar_carrito,parcial,operacion carrito
1714,C_carrito,agregar,agrega 2 cocacolas,modificar_carrito,parcial,operacion carrito
1715,C_carrito,quitar,quitame la hawaiana pizza,modificar_carrito,parcial,operacion carrito
1716,C_carrito,quitar,quita pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1717,C_carrito,cambiar,cambia coca por 2 cocacolas,modificar_carrito,parcial,operacion carrito
1718,C_carrito,agregar,agrega una cocacola,modificar_carrito,parcial,operacion carrito
1719,C_carrito,quitar,sin soda,modificar_carrito,parcial,operacion carrito
1720,C_carrito,quitar,quita 2 cocacolas,modificar_carrito,parcial,operacion carrito
1721,C_carrito,quitar,quitame la hawaiiana,modificar_carrito,parcial,operacion carrito
1722,C_carrito,cambiar,cambia hawaiana por hawaiana,modificar_carrito,parcial,operacion carrito
1723,C_carrito,agregar,agregame pizza hawaiana,modificar_carrito,parcial,operacion carrito
1724,C_carrito,agregar,agrega cocacola,modificar_carrito,parcial,operacion carrito
1725,C_carrito,quitar,quitame la pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1726,C_carrito,agregar,agregame coca cola,modificar_carrito,parcial,operacion carrito
1727,C_carrito,quitar,sin refresco,modificar_carrito,parcial,operacion carrito
1728,C_carrito,quitar,quita una cocacola,modificar_carrito,parcial,operacion carrito
1729,C_carrito,agregar,agregame la bebida,modificar_carrito,parcial,operacion carrito
1730,C_carrito,quitar,quita hawaiiana,modificar_carrito,parcial,operacion carrito
1731,C_carrito,agregar,agrega piza hawaiana,modificar_carrito,parcial,operacion carrito
1732,C_carrito,agregar,agregame soda,modificar_carrito,parcial,operacion carrito
1733,C_carrito,quitar,quitame la la bebida,modificar_carrito,parcial,operacion carrito
1734,C_carrito,reemplazar,reemplaza soda,modificar_carrito,parcial,operacion carrito
1735,C_carrito,quitar,ya no quiero pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1736,C_carrito,mas,otra cocacola,modificar_carrito,parcial,operacion carrito
1737,C_carrito,cambiar,cambia la pizza por pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1738,C_carrito,cambiar,cambia hawaiana pizza por cocacola,modificar_carrito,parcial,operacion carrito
1739,C_carrito,cambiar,cambia pizza hawaiana por refresco,modificar_carrito,parcial,operacion carrito
1740,C_carrito,reemplazar,reemplaza una cocacola,modificar_carrito,parcial,operacion carrito
1741,C_carrito,quitar,sin hawaiana pizza,modificar_carrito,parcial,operacion carrito
1742,C_carrito,cambiar,cambia cocacola por cocacola,modificar_carrito,parcial,operacion carrito
1743,C_carrito,quitar,ya no quiero coca,modificar_carrito,parcial,operacion carrito
1744,C_carrito,quitar,ya no quiero refresco,modificar_carrito,parcial,operacion carrito
1745,C_carrito,quitar,quitame la refresco,modificar_carrito,parcial,operacion carrito
1746,C_carrito,quitar,sin la bebida,modificar_carrito,parcial,operacion carrito
1747,C_carrito,quitar,quitame la 2 cocacolas,modificar_carrito,parcial,operacion carrito
1748,C_carrito,mas,otra hawaiana pizza,modificar_carrito,parcial,operacion carrito
1749,C_carrito,cambiar,cambia soda por pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1750,C_carrito,cambiar,cambia hawaiana por hawaiiana,modificar_carrito,parcial,operacion carrito
1751,C_carrito,cambiar,cambia hawaiiana por refresco,modificar_carrito,parcial,operacion carrito
1752,C_carrito,reemplazar,reemplaza hawaiana pizza,modificar_carrito,parcial,operacion carrito
1753,C_carrito,agregar,agregame hawaiana pizza,modificar_carrito,parcial,operacion carrito
1754,C_carrito,cambiar,cambia coca cola por cocacola,modificar_carrito,parcial,operacion carrito
1755,C_carrito,agregar,agregame piza hawaiana,modificar_carrito,parcial,operacion carrito
1756,C_carrito,reemplazar,reemplaza hawaiiana,modificar_carrito,parcial,operacion carrito
1757,C_carrito,quitar,ya no quiero la hawaiana,modificar_carrito,parcial,operacion carrito
1758,C_carrito,mas,otra una hawaiana,modificar_carrito,parcial,operacion carrito
1759,C_carrito,quitar,quitame la coca cola,modificar_carrito,parcial,operacion carrito
1760,C_carrito,cambiar,cambia cocacola por soda,modificar_carrito,parcial,operacion carrito
1761,C_carrito,quitar,sin coca cola,modificar_carrito,parcial,operacion carrito
1762,C_carrito,mas,otra 2 cocacolas,modificar_carrito,parcial,operacion carrito
1763,C_carrito,cambiar,cambia una cocacola por cocacola,modificar_carrito,parcial,operacion carrito
1764,C_carrito,agregar,agregame cocacola,modificar_carrito,parcial,operacion carrito
1765,C_carrito,reemplazar,reemplaza pizza hawaiana,modificar_carrito,parcial,operacion carrito
1766,C_carrito,cambiar,cambia pizza hawaiiana por hawaiana,modificar_carrito,parcial,operacion carrito
1767,C_carrito,agregar,agrega una hawaiana,modificar_carrito,parcial,operacion carrito
1768,C_carrito,quitar,quita refresco,modificar_carrito,parcial,operacion carrito
1769,C_carrito,agregar,agrega la bebida,modificar_carrito,parcial,operacion carrito
1770,C_carrito,agregar,agrega pizza hawaiana,modificar_carrito,parcial,operacion carrito
1771,C_carrito,agregar,agregame hawaiiana,modificar_carrito,parcial,operacion carrito
1772,C_carrito,cambiar,cambia cocacola por la hawaiana,modificar_carrito,parcial,operacion carrito
1773,C_carrito,reemplazar,reemplaza una hawaiana,modificar_carrito,parcial,operacion carrito
1774,C_carrito,quitar,sin la pizza,modificar_carrito,parcial,operacion carrito
1775,C_carrito,mas,otra la hawaiana,modificar_carrito,parcial,operacion carrito
1776,C_carrito,agregar,agregame una hawaiana,modificar_carrito,parcial,operacion carrito
1777,C_carrito,cambiar,cambia 2 cocacolas por hawaiana,modificar_carrito,parcial,operacion carrito
1778,C_carrito,reemplazar,reemplaza 2 cocacolas,modificar_carrito,parcial,operacion carrito
1779,C_carrito,cambiar,cambia una hawaiana por la hawaiana,modificar_carrito,parcial,operacion carrito
1780,C_carrito,quitar,sin coca,modificar_carrito,parcial,operacion carrito
1781,C_carrito,cambiar,cambia una cocacola por coca,modificar_carrito,parcial,operacion carrito
1782,C_carrito,cambiar,cambia hawaiana por cocacola,modificar_carrito,parcial,operacion carrito
1783,C_carrito,cambiar,cambia soda por pizza hawaiana,modificar_carrito,parcial,operacion carrito
1784,C_carrito,quitar,ya no quiero hawaiiana,modificar_carrito,parcial,operacion carrito
1785,C_carrito,quitar,sin una hawaiana,modificar_carrito,parcial,operacion carrito
1786,C_carrito,quitar,quita la hawaiana,modificar_carrito,parcial,operacion carrito
1787,C_carrito,cambiar,cambia pizza hawaiiana por cocacola,modificar_carrito,parcial,operacion carrito
1788,C_carrito,quitar,quita piza hawaiana,modificar_carrito,parcial,operacion carrito
1789,C_carrito,cambiar,cambia coca cola por hawaiana,modificar_carrito,parcial,operacion carrito
1790,C_carrito,cambiar,cambia cocacola por hawaiana pizza,modificar_carrito,parcial,operacion carrito
1791,C_carrito,cambiar,cambia 2 cocacolas por la hawaiana,modificar_carrito,parcial,operacion carrito
1792,C_carrito,reemplazar,reemplaza refresco,modificar_carrito,parcial,operacion carrito
1793,C_carrito,cambiar,cambia soda por cocacola,modificar_carrito,parcial,operacion carrito
1794,C_carrito,cambiar,cambia una hawaiana por la pizza,modificar_carrito,parcial,operacion carrito
1795,C_carrito,cambiar,cambia piza hawaiana por la pizza,modificar_carrito,parcial,operacion carrito
1796,C_carrito,cambiar,cambia piza hawaiana por soda,modificar_carrito,parcial,operacion carrito
1797,C_carrito,cambiar,cambia cocacola por la bebida,modificar_carrito,parcial,operacion carrito
1798,C_carrito,quitar,quita la pizza,modificar_carrito,parcial,operacion carrito
1799,C_carrito,quitar,quita coca,modificar_carrito,parcial,operacion carrito
1800,C_carrito,quitar,sin pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1801,C_carrito,agregar,agrega la hawaiana,modificar_carrito,parcial,operacion carrito
1802,C_carrito,cambiar,cambia la hawaiana por coca,modificar_carrito,parcial,operacion carrito
1803,C_carrito,quitar,sin una cocacola,modificar_carrito,parcial,operacion carrito
1804,C_carrito,agregar,agrega coca cola,modificar_carrito,parcial,operacion carrito
1805,C_carrito,cambiar,cambia 2 cocacolas por cocacola,modificar_carrito,parcial,operacion carrito
1806,C_carrito,cambiar,cambia soda por una hawaiana,modificar_carrito,parcial,operacion carrito
1807,C_carrito,cambiar,cambia refresco por piza hawaiana,modificar_carrito,parcial,operacion carrito
1808,C_carrito,agregar,agregame la hawaiana,modificar_carrito,parcial,operacion carrito
1809,C_carrito,cambiar,cambia pizza hawaiana por cocacola,modificar_carrito,parcial,operacion carrito
1810,C_carrito,cambiar,cambia pizza hawaiana por hawaiiana,modificar_carrito,parcial,operacion carrito
1811,C_carrito,quitar,quitame la una cocacola,modificar_carrito,parcial,operacion carrito
1812,C_carrito,quitar,ya no quiero una hawaiana,modificar_carrito,parcial,operacion carrito
1813,C_carrito,cambiar,cambia pizza hawaiiana por la bebida,modificar_carrito,parcial,operacion carrito
1814,C_carrito,cambiar,cambia coca cola por la hawaiana,modificar_carrito,parcial,operacion carrito
1815,C_carrito,cambiar,cambia hawaiana por pizza hawaiiana,modificar_carrito,parcial,operacion carrito
1816,C_carrito,reemplazar,reemplaza piza hawaiana,modificar_carrito,parcial,operacion carrito
1817,C_carrito,cambiar,cambia una hawaiana por pizza hawaiana,modificar_carrito,parcial,operacion carrito
1818,C_carrito,mas,otra la pizza,modificar_carrito,parcial,operacion carrito
1819,C_carrito,quitar,quitame la soda,modificar_carrito,parcial,operacion carrito
1820,C_carrito,agregar,agregame coca,modificar_carrito,parcial,operacion carrito
1821,C_carrito,cambiar,cambia refresco por pizza hawaiana,modificar_carrito,parcial,operacion carrito
1822,C_carrito,cambiar,cambia la pizza por la hawaiana,modificar_carrito,parcial,operacion carrito
1823,C_carrito,reemplazar,reemplaza coca,modificar_carrito,parcial,operacion carrito
1824,C_carrito,cambiar,cambia coca cola por hawaiiana,modificar_carrito,parcial,operacion carrito
1825,C_carrito,cambiar,cambia cocacola por piza hawaiana,modificar_carrito,parcial,operacion carrito
1826,C_carrito,cambiar,cambia hawaiana por una hawaiana,modificar_carrito,parcial,operacion carrito
1827,C_carrito,mas,otra refresco,modificar_carrito,parcial,operacion carrito
1828,C_carrito,cambiar,cambia la hawaiana por refresco,modificar_carrito,parcial,operacion carrito
1829,C_carrito,cambiar,cambia la pizza por coca cola,modificar_carrito,parcial,operacion carrito
1830,C_carrito,reemplazar,reemplaza coca cola,modificar_carrito,parcial,operacion carrito
1831,C_carrito,cambiar,cambia soda por la pizza,modificar_carrito,parcial,operacion carrito
1832,C_carrito,mas,otra soda,modificar_carrito,parcial,operacion carrito
1833,C_carrito,quitar,sin la hawaiana,modificar_carrito,parcial,operacion carrito
1834,C_carrito,cambiar,cambia pizza hawaiiana por hawaiiana,modificar_carrito,parcial,operacion carrito
1835,C_carrito,cambiar,cambia refresco por coca,modificar_carrito,parcial,operacion carrito
1836,C_carrito,agregar,agregame refresco,modificar_carrito,parcial,operacion carrito
1837,C_carrito,cambiar,cambia la pizza por cocacola,modificar_carrito,parcial,operacion carrito
1838,C_carrito,cambiar,cambia coca por una hawaiana,modificar_carrito,parcial,operacion carrito
